season,celebrity_name,ballroom_partner,results,placement,week,judge_id,score
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,4,3,7.0
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,4,4,
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,5,1,8.0
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,5,2,8.0
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,5,3,8.0
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,5,4,
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,6,1,8.0
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,6,2,7.0
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,6,3,8.0
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,6,4,
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,7,1,0.0
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,7,2,0.0
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,7,3,0.0
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,7,4,
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,8,1,0.0
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,8,2,0.0
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,8,3,0.0
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,8,4,
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,9,1,
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,9,2,
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,9,3,
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,9,4,
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,10,1,
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,10,2,
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,10,3,
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,10,4,
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,11,1,
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,11,2,
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,11,3,
2,George Hamilton,Edyta Sliwinska,Eliminated Week 6,5,11,4,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,1,1,5.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,1,2,7.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,1,3,7.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,1,4,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,2,1,6.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,2,2,7.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,2,3,7.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,2,4,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,3,1,8.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,3,2,8.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,3,3,9.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,3,4,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,4,1,9.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,4,2,9.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,4,3,8.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,4,4,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,5,1,7.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,5,2,9.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,5,3,9.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,5,4,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,6,1,9.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,6,2,9.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,6,3,9.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,6,4,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,7,1,8.5
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,7,2,9.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,7,3,9.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,7,4,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,8,1,0.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,8,2,0.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,8,3,0.0
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,8,4,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,9,1,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,9,2,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,9,3,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,9,4,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,10,1,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,10,2,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,10,3,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,10,4,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,11,1,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,11,2,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,11,3,
2,Lisa Rinna,Louis van Amstel,Eliminated Week 7,4,11,4,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,1,1,8.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,1,2,6.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,1,3,8.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,1,4,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,2,1,9.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,2,2,10.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,2,3,10.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,2,4,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,3,1,9.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,3,2,9.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,3,3,9.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,3,4,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,4,1,8.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,4,2,9.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,4,3,9.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,4,4,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,5,1,10.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,5,2,10.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,5,3,10.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,5,4,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,6,1,10.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,6,2,10.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,6,3,10.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,6,4,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,7,1,9.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,7,2,9.0
2,Stacy Keibler,Tony Dovolani,3rd Place,3,7,3,9.5
2,Stacy Keibler,Tony Dovolani,3rd Place,3,7,4,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,8,1,9.3333
2,Stacy Keibler,Tony Dovolani,3rd Place,3,8,2,9.6666
2,Stacy Keibler,Tony Dovolani,3rd Place,3,8,3,9.6666
2,Stacy Keibler,Tony Dovolani,3rd Place,3,8,4,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,9,1,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,9,2,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,9,3,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,9,4,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,10,1,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,10,2,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,10,3,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,10,4,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,11,1,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,11,2,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,11,3,
2,Stacy Keibler,Tony Dovolani,3rd Place,3,11,4,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,1,1,7.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,1,2,7.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,1,3,7.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,1,4,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,2,1,7.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,2,2,8.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,2,3,8.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,2,4,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,3,1,7.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,3,2,6.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,3,3,6.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,3,4,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,4,1,8.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,4,2,8.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,4,3,8.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,4,4,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,5,1,7.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,5,2,8.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,5,3,8.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,5,4,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,6,1,8.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,6,2,7.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,6,3,8.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,6,4,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,7,1,7.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,7,2,7.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,7,3,6.5
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,7,4,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,8,1,9.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,8,2,9.0
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,8,3,8.6666
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,8,4,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,9,1,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,9,2,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,9,3,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,9,4,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,10,1,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,10,2,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,10,3,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,10,4,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,11,1,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,11,2,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,11,3,
2,Jerry Rice,Anna Trebunskaya,2nd Place,2,11,4,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,1,1,7.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,1,2,8.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,1,3,8.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,1,4,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,2,1,8.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,2,2,8.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,2,3,8.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,2,4,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,3,1,7.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,3,2,8.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,3,3,7.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,3,4,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,4,1,0.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,4,2,0.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,4,3,0.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,4,4,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,5,1,0.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,5,2,0.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,5,3,0.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,5,4,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,6,1,0.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,6,2,0.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,6,3,0.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,6,4,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,7,1,0.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,7,2,0.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,7,3,0.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,7,4,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,8,1,0.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,8,2,0.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,8,3,0.0
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,8,4,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,9,1,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,9,2,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,9,3,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,9,4,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,10,1,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,10,2,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,10,3,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,10,4,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,11,1,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,11,2,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,11,3,
2,Giselle Fernandez,Jonathan Roberts,Eliminated Week 3,8,11,4,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,1,1,4.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,1,2,4.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,1,3,4.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,1,4,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,2,1,6.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,2,2,5.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,2,3,5.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,2,4,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,3,1,6.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,3,2,4.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,3,3,4.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,3,4,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,4,1,4.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,4,2,2.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,4,3,2.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,4,4,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,5,1,0.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,5,2,0.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,5,3,0.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,5,4,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,6,1,0.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,6,2,0.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,6,3,0.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,6,4,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,7,1,0.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,7,2,0.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,7,3,0.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,7,4,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,8,1,0.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,8,2,0.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,8,3,0.0
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,8,4,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,9,1,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,9,2,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,9,3,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,9,4,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,10,1,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,10,2,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,10,3,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,10,4,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,11,1,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,11,2,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,11,3,
2,Master P,Ashly DelGrosso,Eliminated Week 4,7,11,4,
2,Drew Lachey,Cheryl Burke,1st Place,1,1,1,8.0
2,Drew Lachey,Cheryl Burke,1st Place,1,1,2,8.0
2,Drew Lachey,Cheryl Burke,1st Place,1,1,3,8.0
2,Drew Lachey,Cheryl Burke,1st Place,1,1,4,
2,Drew Lachey,Cheryl Burke,1st Place,1,2,1,9.0
2,Drew Lachey,Cheryl Burke,1st Place,1,2,2,9.0
2,Drew Lachey,Cheryl Burke,1st Place,1,2,3,9.0
2,Drew Lachey,Cheryl Burke,1st Place,1,2,4,
2,Drew Lachey,Cheryl Burke,1st Place,1,3,1,9.0
2,Drew Lachey,Cheryl Burke,1st Place,1,3,2,9.0
2,Drew Lachey,Cheryl Burke,1st Place,1,3,3,9.0
2,Drew Lachey,Cheryl Burke,1st Place,1,3,4,
2,Drew Lachey,Cheryl Burke,1st Place,1,4,1,9.0
2,Drew Lachey,Cheryl Burke,1st Place,1,4,2,9.0
2,Drew Lachey,Cheryl Burke,1st Place,1,4,3,10.0
2,Drew Lachey,Cheryl Burke,1st Place,1,4,4,
2,Drew Lachey,Cheryl Burke,1st Place,1,5,1,9.0
2,Drew Lachey,Cheryl Burke,1st Place,1,5,2,9.0
2,Drew Lachey,Cheryl Burke,1st Place,1,5,3,9.0
2,Drew Lachey,Cheryl Burke,1st Place,1,5,4,
2,Drew Lachey,Cheryl Burke,1st Place,1,6,1,10.0
2,Drew Lachey,Cheryl Burke,1st Place,1,6,2,10.0
2,Drew Lachey,Cheryl Burke,1st Place,1,6,3,10.0
2,Drew Lachey,Cheryl Burke,1st Place,1,6,4,
2,Drew Lachey,Cheryl Burke,1st Place,1,7,1,9.5
2,Drew Lachey,Cheryl Burke,1st Place,1,7,2,9.0
2,Drew Lachey,Cheryl Burke,1st Place,1,7,3,9.0
2,Drew Lachey,Cheryl Burke,1st Place,1,7,4,
2,Drew Lachey,Cheryl Burke,1st Place,1,8,1,9.6666
2,Drew Lachey,Cheryl Burke,1st Place,1,8,2,9.6666
2,Drew Lachey,Cheryl Burke,1st Place,1,8,3,9.6666
2,Drew Lachey,Cheryl Burke,1st Place,1,8,4,
2,Drew Lachey,Cheryl Burke,1st Place,1,9,1,
2,Drew Lachey,Cheryl Burke,1st Place,1,9,2,
2,Drew Lachey,Cheryl Burke,1st Place,1,9,3,
2,Drew Lachey,Cheryl Burke,1st Place,1,9,4,
2,Drew Lachey,Cheryl Burke,1st Place,1,10,1,
2,Drew Lachey,Cheryl Burke,1st Place,1,10,2,
2,Drew Lachey,Cheryl Burke,1st Place,1,10,3,
2,Drew Lachey,Cheryl Burke,1st Place,1,10,4,
2,Drew Lachey,Cheryl Burke,1st Place,1,11,1,
2,Drew Lachey,Cheryl Burke,1st Place,1,11,2,
2,Drew Lachey,Cheryl Burke,1st Place,1,11,3,
2,Drew Lachey,Cheryl Burke,1st Place,1,11,4,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,1,1,4.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,1,2,5.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,1,3,4.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,1,4,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,2,1,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,2,2,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,2,3,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,2,4,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,3,1,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,3,2,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,3,3,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,3,4,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,4,1,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,4,2,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,4,3,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,4,4,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,5,1,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,5,2,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,5,3,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,5,4,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,6,1,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,6,2,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,6,3,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,6,4,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,7,1,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,7,2,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,7,3,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,7,4,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,8,1,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,8,2,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,8,3,0.0
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,8,4,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,9,1,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,9,2,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,9,3,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,9,4,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,10,1,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,10,2,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,10,3,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,10,4,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,11,1,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,11,2,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,11,3,
2,Kenny Mayne,Andrea Hale,Eliminated Week 1,10,11,4,
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,1,1,5.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,1,2,6.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,1,3,6.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,1,4,
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,2,1,7.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,2,2,7.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,2,3,7.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,2,4,
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,3,1,7.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,3,2,8.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,3,3,7.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,3,4,
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,4,1,0.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,4,2,0.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,4,3,0.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,4,4,
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,5,1,0.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,5,2,0.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,5,3,0.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,5,4,
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,6,1,0.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,6,2,0.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,6,3,0.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,6,4,
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,7,1,0.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,7,2,0.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,7,3,0.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,7,4,
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,8,1,0.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,8,2,0.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,8,3,0.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,8,4,
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,9,1,0.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,9,2,0.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,9,3,0.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,9,4,
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,10,1,0.0
3,Harry Hamlin,Ashly DelGrosso,Eliminated Week 3,9,10,2,0.0
