season,celebrity_name,ballroom_partner,week,score_week_total,num_judges,has_bonus,active,elimination_week,eliminated,finals_week,placement,results
11,Kyle Massey,Lacey Schwimmer,9,29.0,3,0,1,11.0,0,10,2,2nd Place
11,Kyle Massey,Lacey Schwimmer,10,27.333199999999998,3,1,1,11.0,0,10,2,2nd Place
11,Kyle Massey,Lacey Schwimmer,11,0.0,0,0,0,11.0,1,10,2,2nd Place
11,Margaret Cho,Louis van Amstel,1,15.0,3,0,1,3.0,0,10,10,Eliminated Week 3
11,Margaret Cho,Louis van Amstel,2,18.0,3,0,1,3.0,0,10,10,Eliminated Week 3
11,Margaret Cho,Louis van Amstel,3,18.0,3,0,1,3.0,1,10,10,Eliminated Week 3
11,Margaret Cho,Louis van Amstel,4,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
11,Margaret Cho,Louis van Amstel,5,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
11,Margaret Cho,Louis van Amstel,6,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
11,Margaret Cho,Louis van Amstel,7,0.0,4,0,0,3.0,1,10,10,Eliminated Week 3
11,Margaret Cho,Louis van Amstel,8,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
11,Margaret Cho,Louis van Amstel,9,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
11,Margaret Cho,Louis van Amstel,10,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
11,Margaret Cho,Louis van Amstel,11,0.0,0,0,0,3.0,1,10,10,Eliminated Week 3
11,Michael Bolton,Chelsie Hightower,1,16.0,3,0,1,2.0,0,10,11,Eliminated Week 2
11,Michael Bolton,Chelsie Hightower,2,12.0,3,0,1,2.0,1,10,11,Eliminated Week 2
11,Michael Bolton,Chelsie Hightower,3,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
11,Michael Bolton,Chelsie Hightower,4,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
11,Michael Bolton,Chelsie Hightower,5,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
11,Michael Bolton,Chelsie Hightower,6,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
11,Michael Bolton,Chelsie Hightower,7,0.0,4,0,0,2.0,1,10,11,Eliminated Week 2
11,Michael Bolton,Chelsie Hightower,8,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
11,Michael Bolton,Chelsie Hightower,9,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
11,Michael Bolton,Chelsie Hightower,10,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
11,Michael Bolton,Chelsie Hightower,11,0.0,0,0,0,2.0,1,10,11,Eliminated Week 2
11,Rick Fox,Cheryl Burke,1,22.0,3,0,1,7.0,0,10,6,Eliminated Week 7
11,Rick Fox,Cheryl Burke,2,21.0,3,0,1,7.0,0,10,6,Eliminated Week 7
11,Rick Fox,Cheryl Burke,3,24.0,3,0,1,7.0,0,10,6,Eliminated Week 7
11,Rick Fox,Cheryl Burke,4,19.5,3,1,1,7.0,0,10,6,Eliminated Week 7
11,Rick Fox,Cheryl Burke,5,24.0,3,0,1,7.0,0,10,6,Eliminated Week 7
11,Rick Fox,Cheryl Burke,6,30.0,3,0,1,7.0,0,10,6,Eliminated Week 7
11,Rick Fox,Cheryl Burke,7,34.5,4,1,1,7.0,1,10,6,Eliminated Week 7
11,Rick Fox,Cheryl Burke,8,0.0,3,0,0,7.0,1,10,6,Eliminated Week 7
11,Rick Fox,Cheryl Burke,9,0.0,3,0,0,7.0,1,10,6,Eliminated Week 7
11,Rick Fox,Cheryl Burke,10,0.0,3,0,0,7.0,1,10,6,Eliminated Week 7
11,Rick Fox,Cheryl Burke,11,0.0,0,0,0,7.0,1,10,6,Eliminated Week 7
11,The Situation,Karina Smirnoff,1,15.0,3,0,1,4.0,0,10,9,Eliminated Week 4
11,The Situation,Karina Smirnoff,2,18.0,3,0,1,4.0,0,10,9,Eliminated Week 4
11,The Situation,Karina Smirnoff,3,20.0,3,0,1,4.0,0,10,9,Eliminated Week 4
11,The Situation,Karina Smirnoff,4,14.0,3,1,1,4.0,1,10,9,Eliminated Week 4
11,The Situation,Karina Smirnoff,5,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
11,The Situation,Karina Smirnoff,6,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
11,The Situation,Karina Smirnoff,7,0.0,4,0,0,4.0,1,10,9,Eliminated Week 4
11,The Situation,Karina Smirnoff,8,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
11,The Situation,Karina Smirnoff,9,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
11,The Situation,Karina Smirnoff,10,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
11,The Situation,Karina Smirnoff,11,0.0,0,0,0,4.0,1,10,9,Eliminated Week 4
12,Chelsea Kane,Mark Ballas,1,21.0,3,0,1,11.0,0,10,3,3rd Place
12,Chelsea Kane,Mark Ballas,2,18.0,3,0,1,11.0,0,10,3,3rd Place
12,Chelsea Kane,Mark Ballas,3,23.0,3,0,1,11.0,0,10,3,3rd Place
12,Chelsea Kane,Mark Ballas,4,26.0,3,0,1,11.0,0,10,3,3rd Place
12,Chelsea Kane,Mark Ballas,5,26.0,3,0,1,11.0,0,10,3,3rd Place
12,Chelsea Kane,Mark Ballas,6,28.0,3,0,1,11.0,0,10,3,3rd Place
12,Chelsea Kane,Mark Ballas,7,32.0,4,1,1,11.0,0,10,3,3rd Place
12,Chelsea Kane,Mark Ballas,8,27.5,3,1,1,11.0,0,10,3,3rd Place
12,Chelsea Kane,Mark Ballas,9,36.5,3,1,1,11.0,0,10,3,3rd Place
12,Chelsea Kane,Mark Ballas,10,29.666600000000003,3,1,1,11.0,0,10,3,3rd Place
12,Chelsea Kane,Mark Ballas,11,0.0,0,0,0,11.0,1,10,3,3rd Place
12,Chris Jericho,Cheryl Burke,1,19.0,3,0,1,6.0,0,10,7,Eliminated Week 6
12,Chris Jericho,Cheryl Burke,2,23.0,3,0,1,6.0,0,10,7,Eliminated Week 6
12,Chris Jericho,Cheryl Burke,3,21.0,3,0,1,6.0,0,10,7,Eliminated Week 6
12,Chris Jericho,Cheryl Burke,4,23.0,3,0,1,6.0,0,10,7,Eliminated Week 6
12,Chris Jericho,Cheryl Burke,5,26.0,3,0,1,6.0,0,10,7,Eliminated Week 6
12,Chris Jericho,Cheryl Burke,6,22.0,3,0,1,6.0,1,10,7,Eliminated Week 6
12,Chris Jericho,Cheryl Burke,7,0.0,4,0,0,6.0,1,10,7,Eliminated Week 6
12,Chris Jericho,Cheryl Burke,8,0.0,3,0,0,6.0,1,10,7,Eliminated Week 6
12,Chris Jericho,Cheryl Burke,9,0.0,3,0,0,6.0,1,10,7,Eliminated Week 6
12,Chris Jericho,Cheryl Burke,10,0.0,3,0,0,6.0,1,10,7,Eliminated Week 6
12,Chris Jericho,Cheryl Burke,11,0.0,0,0,0,6.0,1,10,7,Eliminated Week 6
12,Hines Ward,Kym Johnson,1,21.0,3,0,1,11.0,0,10,1,1st Place
12,Hines Ward,Kym Johnson,2,23.0,3,0,1,11.0,0,10,1,1st Place
12,Hines Ward,Kym Johnson,3,25.0,3,0,1,11.0,0,10,1,1st Place
12,Hines Ward,Kym Johnson,4,25.0,3,0,1,11.0,0,10,1,1st Place
12,Hines Ward,Kym Johnson,5,27.0,3,0,1,11.0,0,10,1,1st Place
12,Hines Ward,Kym Johnson,6,27.0,3,0,1,11.0,0,10,1,1st Place
12,Hines Ward,Kym Johnson,7,33.0,4,0,1,11.0,0,10,1,1st Place
12,Hines Ward,Kym Johnson,8,27.0,3,0,1,11.0,0,10,1,1st Place
12,Hines Ward,Kym Johnson,9,30.0,3,0,1,11.0,0,10,1,1st Place
12,Hines Ward,Kym Johnson,10,29.666600000000003,3,1,1,11.0,0,10,1,1st Place
12,Hines Ward,Kym Johnson,11,0.0,0,0,0,11.0,1,10,1,1st Place
12,Kendra Wilkinson,Louis van Amstel,1,18.0,3,0,1,7.0,0,10,6,Eliminated Week 7
12,Kendra Wilkinson,Louis van Amstel,2,19.0,3,0,1,7.0,0,10,6,Eliminated Week 7
12,Kendra Wilkinson,Louis van Amstel,3,23.0,3,0,1,7.0,0,10,6,Eliminated Week 7
12,Kendra Wilkinson,Louis van Amstel,4,18.0,3,0,1,7.0,0,10,6,Eliminated Week 7
12,Kendra Wilkinson,Louis van Amstel,5,22.0,3,0,1,7.0,0,10,6,Eliminated Week 7
12,Kendra Wilkinson,Louis van Amstel,6,25.0,3,0,1,7.0,0,10,6,Eliminated Week 7
12,Kendra Wilkinson,Louis van Amstel,7,30.5,4,1,1,7.0,1,10,6,Eliminated Week 7
12,Kendra Wilkinson,Louis van Amstel,8,0.0,3,0,0,7.0,1,10,6,Eliminated Week 7
12,Kendra Wilkinson,Louis van Amstel,9,0.0,3,0,0,7.0,1,10,6,Eliminated Week 7
12,Kendra Wilkinson,Louis van Amstel,10,0.0,3,0,0,7.0,1,10,6,Eliminated Week 7
12,Kendra Wilkinson,Louis van Amstel,11,0.0,0,0,0,7.0,1,10,6,Eliminated Week 7
12,Kirstie Alley,Maksim Chmerkoskiy,1,23.0,3,0,1,11.0,0,10,2,2nd Place
12,Kirstie Alley,Maksim Chmerkoskiy,2,20.0,3,0,1,11.0,0,10,2,2nd Place
12,Kirstie Alley,Maksim Chmerkoskiy,3,21.0,3,0,1,11.0,0,10,2,2nd Place
12,Kirstie Alley,Maksim Chmerkoskiy,4,22.0,3,0,1,11.0,0,10,2,2nd Place
12,Kirstie Alley,Maksim Chmerkoskiy,5,23.0,3,0,1,11.0,0,10,2,2nd Place
12,Kirstie Alley,Maksim Chmerkoskiy,6,26.0,3,0,1,11.0,0,10,2,2nd Place
12,Kirstie Alley,Maksim Chmerkoskiy,7,30.0,4,0,1,11.0,0,10,2,2nd Place
12,Kirstie Alley,Maksim Chmerkoskiy,8,26.5,3,1,1,11.0,0,10,2,2nd Place
12,Kirstie Alley,Maksim Chmerkoskiy,9,27.0,3,0,1,11.0,0,10,2,2nd Place
12,Kirstie Alley,Maksim Chmerkoskiy,10,27.999899999999997,3,1,1,11.0,0,10,2,2nd Place
12,Kirstie Alley,Maksim Chmerkoskiy,11,0.0,0,0,0,11.0,1,10,2,2nd Place
12,Mike Catherwood,Lacey Schwimmer,1,13.0,3,0,1,2.0,0,10,11,Eliminated Week 2
12,Mike Catherwood,Lacey Schwimmer,2,17.0,3,0,1,2.0,1,10,11,Eliminated Week 2
12,Mike Catherwood,Lacey Schwimmer,3,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
12,Mike Catherwood,Lacey Schwimmer,4,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
12,Mike Catherwood,Lacey Schwimmer,5,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
12,Mike Catherwood,Lacey Schwimmer,6,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
12,Mike Catherwood,Lacey Schwimmer,7,0.0,4,0,0,2.0,1,10,11,Eliminated Week 2
12,Mike Catherwood,Lacey Schwimmer,8,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
12,Mike Catherwood,Lacey Schwimmer,9,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
12,Mike Catherwood,Lacey Schwimmer,10,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
12,Mike Catherwood,Lacey Schwimmer,11,0.0,0,0,0,2.0,1,10,11,Eliminated Week 2
12,Petra Nemcova,Dmitry Chaplin,1,18.0,3,0,1,5.0,0,10,8,Eliminated Week 5
12,Petra Nemcova,Dmitry Chaplin,2,18.0,3,0,1,5.0,0,10,8,Eliminated Week 5
12,Petra Nemcova,Dmitry Chaplin,3,25.0,3,0,1,5.0,0,10,8,Eliminated Week 5
12,Petra Nemcova,Dmitry Chaplin,4,23.0,3,0,1,5.0,0,10,8,Eliminated Week 5
12,Petra Nemcova,Dmitry Chaplin,5,22.0,3,0,1,5.0,1,10,8,Eliminated Week 5
12,Petra Nemcova,Dmitry Chaplin,6,0.0,3,0,0,5.0,1,10,8,Eliminated Week 5
12,Petra Nemcova,Dmitry Chaplin,7,0.0,4,0,0,5.0,1,10,8,Eliminated Week 5
12,Petra Nemcova,Dmitry Chaplin,8,0.0,3,0,0,5.0,1,10,8,Eliminated Week 5
12,Petra Nemcova,Dmitry Chaplin,9,0.0,3,0,0,5.0,1,10,8,Eliminated Week 5
12,Petra Nemcova,Dmitry Chaplin,10,0.0,3,0,0,5.0,1,10,8,Eliminated Week 5
12,Petra Nemcova,Dmitry Chaplin,11,0.0,0,0,0,5.0,1,10,8,Eliminated Week 5
12,Ralph Macchio,Karina Smirnoff,1,24.0,3,0,1,9.0,0,10,4,Eliminated Week 9
12,Ralph Macchio,Karina Smirnoff,2,21.0,3,0,1,9.0,0,10,4,Eliminated Week 9
12,Ralph Macchio,Karina Smirnoff,3,21.0,3,0,1,9.0,0,10,4,Eliminated Week 9
12,Ralph Macchio,Karina Smirnoff,4,25.0,3,0,1,9.0,0,10,4,Eliminated Week 9
12,Ralph Macchio,Karina Smirnoff,5,22.0,3,0,1,9.0,0,10,4,Eliminated Week 9
12,Ralph Macchio,Karina Smirnoff,6,24.0,3,0,1,9.0,0,10,4,Eliminated Week 9
12,Ralph Macchio,Karina Smirnoff,7,33.0,4,1,1,9.0,0,10,4,Eliminated Week 9
12,Ralph Macchio,Karina Smirnoff,8,23.0,3,1,1,9.0,0,10,4,Eliminated Week 9
12,Ralph Macchio,Karina Smirnoff,9,24.0,3,0,1,9.0,1,10,4,Eliminated Week 9
12,Ralph Macchio,Karina Smirnoff,10,0.0,3,0,0,9.0,1,10,4,Eliminated Week 9
12,Ralph Macchio,Karina Smirnoff,11,0.0,0,0,0,9.0,1,10,4,Eliminated Week 9
12,Romeo,Chelsie Hightower,1,19.0,3,0,1,8.0,0,10,5,Eliminated Week 8
12,Romeo,Chelsie Hightower,2,23.0,3,0,1,8.0,0,10,5,Eliminated Week 8
12,Romeo,Chelsie Hightower,3,20.0,3,0,1,8.0,0,10,5,Eliminated Week 8
12,Romeo,Chelsie Hightower,4,23.0,3,0,1,8.0,0,10,5,Eliminated Week 8
12,Romeo,Chelsie Hightower,5,26.0,3,0,1,8.0,0,10,5,Eliminated Week 8
12,Romeo,Chelsie Hightower,6,28.0,3,0,1,8.0,0,10,5,Eliminated Week 8
12,Romeo,Chelsie Hightower,7,30.0,4,1,1,8.0,0,10,5,Eliminated Week 8
12,Romeo,Chelsie Hightower,8,26.0,3,1,1,8.0,1,10,5,Eliminated Week 8
12,Romeo,Chelsie Hightower,9,0.0,3,0,0,8.0,1,10,5,Eliminated Week 8
12,Romeo,Chelsie Hightower,10,0.0,3,0,0,8.0,1,10,5,Eliminated Week 8
12,Romeo,Chelsie Hightower,11,0.0,0,0,0,8.0,1,10,5,Eliminated Week 8
12,Sugar Ray Leonard,Anna Trebunskaya,1,17.0,3,0,1,4.0,0,10,9,Eliminated Week 4
12,Sugar Ray Leonard,Anna Trebunskaya,2,17.0,3,0,1,4.0,0,10,9,Eliminated Week 4
12,Sugar Ray Leonard,Anna Trebunskaya,3,20.0,3,0,1,4.0,0,10,9,Eliminated Week 4
12,Sugar Ray Leonard,Anna Trebunskaya,4,21.0,3,0,1,4.0,1,10,9,Eliminated Week 4
12,Sugar Ray Leonard,Anna Trebunskaya,5,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
12,Sugar Ray Leonard,Anna Trebunskaya,6,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
12,Sugar Ray Leonard,Anna Trebunskaya,7,0.0,4,0,0,4.0,1,10,9,Eliminated Week 4
12,Sugar Ray Leonard,Anna Trebunskaya,8,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
12,Sugar Ray Leonard,Anna Trebunskaya,9,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
12,Sugar Ray Leonard,Anna Trebunskaya,10,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
12,Sugar Ray Leonard,Anna Trebunskaya,11,0.0,0,0,0,4.0,1,10,9,Eliminated Week 4
12,Wendy Williams,Tony Dovolani,1,14.0,3,0,1,3.0,0,10,10,Eliminated Week 3
12,Wendy Williams,Tony Dovolani,2,17.0,3,0,1,3.0,0,10,10,Eliminated Week 3
12,Wendy Williams,Tony Dovolani,3,15.0,3,0,1,3.0,1,10,10,Eliminated Week 3
12,Wendy Williams,Tony Dovolani,4,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
12,Wendy Williams,Tony Dovolani,5,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
12,Wendy Williams,Tony Dovolani,6,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
12,Wendy Williams,Tony Dovolani,7,0.0,4,0,0,3.0,1,10,10,Eliminated Week 3
12,Wendy Williams,Tony Dovolani,8,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
12,Wendy Williams,Tony Dovolani,9,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
12,Wendy Williams,Tony Dovolani,10,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
12,Wendy Williams,Tony Dovolani,11,0.0,0,0,0,3.0,1,10,10,Eliminated Week 3
13,Carson Kressley,Anna Trebunskaya,1,17.0,3,0,1,5.0,0,10,8,Eliminated Week 5
13,Carson Kressley,Anna Trebunskaya,2,18.0,3,0,1,5.0,0,10,8,Eliminated Week 5
13,Carson Kressley,Anna Trebunskaya,3,23.0,3,0,1,5.0,0,10,8,Eliminated Week 5
13,Carson Kressley,Anna Trebunskaya,4,20.0,3,0,1,5.0,0,10,8,Eliminated Week 5
13,Carson Kressley,Anna Trebunskaya,5,19.0,3,0,1,5.0,1,10,8,Eliminated Week 5
13,Carson Kressley,Anna Trebunskaya,6,0.0,3,0,0,5.0,1,10,8,Eliminated Week 5
13,Carson Kressley,Anna Trebunskaya,7,0.0,3,0,0,5.0,1,10,8,Eliminated Week 5
13,Carson Kressley,Anna Trebunskaya,8,0.0,3,0,0,5.0,1,10,8,Eliminated Week 5
13,Carson Kressley,Anna Trebunskaya,9,0.0,3,0,0,5.0,1,10,8,Eliminated Week 5
13,Carson Kressley,Anna Trebunskaya,10,0.0,3,0,0,5.0,1,10,8,Eliminated Week 5
13,Carson Kressley,Anna Trebunskaya,11,0.0,0,0,0,5.0,1,10,8,Eliminated Week 5
13,Chaz Bono,Lacey Schwimmer,1,17.0,3,0,1,6.0,0,10,7,Eliminated Week 6
13,Chaz Bono,Lacey Schwimmer,2,17.0,3,0,1,6.0,0,10,7,Eliminated Week 6
13,Chaz Bono,Lacey Schwimmer,3,18.0,3,0,1,6.0,0,10,7,Eliminated Week 6
13,Chaz Bono,Lacey Schwimmer,4,21.0,3,0,1,6.0,0,10,7,Eliminated Week 6
13,Chaz Bono,Lacey Schwimmer,5,21.0,3,0,1,6.0,0,10,7,Eliminated Week 6
13,Chaz Bono,Lacey Schwimmer,6,19.0,3,0,1,6.0,1,10,7,Eliminated Week 6
13,Chaz Bono,Lacey Schwimmer,7,0.0,3,0,0,6.0,1,10,7,Eliminated Week 6
13,Chaz Bono,Lacey Schwimmer,8,0.0,3,0,0,6.0,1,10,7,Eliminated Week 6
13,Chaz Bono,Lacey Schwimmer,9,0.0,3,0,0,6.0,1,10,7,Eliminated Week 6
13,Chaz Bono,Lacey Schwimmer,10,0.0,3,0,0,6.0,1,10,7,Eliminated Week 6
13,Chaz Bono,Lacey Schwimmer,11,0.0,0,0,0,6.0,1,10,7,Eliminated Week 6
13,Chynna Phillips,Tony Dovolani,1,22.0,3,0,1,4.0,0,10,9,Eliminated Week 4
13,Chynna Phillips,Tony Dovolani,2,21.0,3,0,1,4.0,0,10,9,Eliminated Week 4
13,Chynna Phillips,Tony Dovolani,3,26.0,3,0,1,4.0,0,10,9,Eliminated Week 4
13,Chynna Phillips,Tony Dovolani,4,21.0,3,0,1,4.0,1,10,9,Eliminated Week 4
13,Chynna Phillips,Tony Dovolani,5,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
13,Chynna Phillips,Tony Dovolani,6,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
13,Chynna Phillips,Tony Dovolani,7,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
13,Chynna Phillips,Tony Dovolani,8,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
13,Chynna Phillips,Tony Dovolani,9,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
13,Chynna Phillips,Tony Dovolani,10,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
13,Chynna Phillips,Tony Dovolani,11,0.0,0,0,0,4.0,1,10,9,Eliminated Week 4
13,David Arquette,Kym Johnson,1,18.0,3,0,1,7.0,0,10,6,Eliminated Week 7
13,David Arquette,Kym Johnson,2,18.0,3,0,1,7.0,0,10,6,Eliminated Week 7
13,David Arquette,Kym Johnson,3,24.0,3,0,1,7.0,0,10,6,Eliminated Week 7
13,David Arquette,Kym Johnson,4,23.0,3,0,1,7.0,0,10,6,Eliminated Week 7
13,David Arquette,Kym Johnson,5,25.0,3,0,1,7.0,0,10,6,Eliminated Week 7
13,David Arquette,Kym Johnson,6,23.0,3,0,1,7.0,0,10,6,Eliminated Week 7
13,David Arquette,Kym Johnson,7,23.5,3,1,1,7.0,1,10,6,Eliminated Week 7
13,David Arquette,Kym Johnson,8,0.0,3,0,0,7.0,1,10,6,Eliminated Week 7
13,David Arquette,Kym Johnson,9,0.0,3,0,0,7.0,1,10,6,Eliminated Week 7
13,David Arquette,Kym Johnson,10,0.0,3,0,0,7.0,1,10,6,Eliminated Week 7
13,David Arquette,Kym Johnson,11,0.0,0,0,0,7.0,1,10,6,Eliminated Week 7
13,Elisabetta Canalis,Valentin Chmerkovskiy,1,15.0,3,0,1,2.0,0,10,11,Eliminated Week 2
13,Elisabetta Canalis,Valentin Chmerkovskiy,2,21.0,3,0,1,2.0,1,10,11,Eliminated Week 2
13,Elisabetta Canalis,Valentin Chmerkovskiy,3,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
13,Elisabetta Canalis,Valentin Chmerkovskiy,4,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
13,Elisabetta Canalis,Valentin Chmerkovskiy,5,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
13,Elisabetta Canalis,Valentin Chmerkovskiy,6,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
13,Elisabetta Canalis,Valentin Chmerkovskiy,7,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
13,Elisabetta Canalis,Valentin Chmerkovskiy,8,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
13,Elisabetta Canalis,Valentin Chmerkovskiy,9,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
13,Elisabetta Canalis,Valentin Chmerkovskiy,10,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
13,Elisabetta Canalis,Valentin Chmerkovskiy,11,0.0,0,0,0,2.0,1,10,11,Eliminated Week 2
13,Hope Solo,Maksim Chmerkoskiy,1,21.0,3,0,1,9.0,0,10,4,Eliminated Week 9
13,Hope Solo,Maksim Chmerkoskiy,2,19.0,3,0,1,9.0,0,10,4,Eliminated Week 9
13,Hope Solo,Maksim Chmerkoskiy,3,24.0,3,0,1,9.0,0,10,4,Eliminated Week 9
13,Hope Solo,Maksim Chmerkoskiy,4,24.0,3,0,1,9.0,0,10,4,Eliminated Week 9
13,Hope Solo,Maksim Chmerkoskiy,5,24.0,3,0,1,9.0,0,10,4,Eliminated Week 9
13,Hope Solo,Maksim Chmerkoskiy,6,20.0,3,0,1,9.0,0,10,4,Eliminated Week 9
13,Hope Solo,Maksim Chmerkoskiy,7,25.0,3,1,1,9.0,0,10,4,Eliminated Week 9
13,Hope Solo,Maksim Chmerkoskiy,8,26.0,3,1,1,9.0,0,10,4,Eliminated Week 9
13,Hope Solo,Maksim Chmerkoskiy,9,24.4998,3,1,1,9.0,1,10,4,Eliminated Week 9
13,Hope Solo,Maksim Chmerkoskiy,10,0.0,3,0,0,9.0,1,10,4,Eliminated Week 9
13,Hope Solo,Maksim Chmerkoskiy,11,0.0,0,0,0,9.0,1,10,4,Eliminated Week 9
13,J.R. Martinez,Karina Smirnoff,1,22.0,3,0,1,11.0,0,10,1,1st Place
13,J.R. Martinez,Karina Smirnoff,2,22.0,3,0,1,11.0,0,10,1,1st Place
13,J.R. Martinez,Karina Smirnoff,3,26.0,3,0,1,11.0,0,10,1,1st Place
13,J.R. Martinez,Karina Smirnoff,4,26.0,3,0,1,11.0,0,10,1,1st Place
13,J.R. Martinez,Karina Smirnoff,5,28.0,3,0,1,11.0,0,10,1,1st Place
13,J.R. Martinez,Karina Smirnoff,6,29.0,3,0,1,11.0,0,10,1,1st Place
13,J.R. Martinez,Karina Smirnoff,7,24.0,3,1,1,11.0,0,10,1,1st Place
13,J.R. Martinez,Karina Smirnoff,8,30.0,3,0,1,11.0,0,10,1,1st Place
13,J.R. Martinez,Karina Smirnoff,9,28.0,3,1,1,11.0,0,10,1,1st Place
13,J.R. Martinez,Karina Smirnoff,10,28.1665,3,1,1,11.0,0,10,1,1st Place
13,J.R. Martinez,Karina Smirnoff,11,0.0,0,0,0,11.0,1,10,1,1st Place
13,Kristin Cavallari,Mark Ballas,1,19.0,3,0,1,3.0,0,10,10,Eliminated Week 3
13,Kristin Cavallari,Mark Ballas,2,22.0,3,0,1,3.0,0,10,10,Eliminated Week 3
13,Kristin Cavallari,Mark Ballas,3,24.0,3,0,1,3.0,1,10,10,Eliminated Week 3
13,Kristin Cavallari,Mark Ballas,4,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
13,Kristin Cavallari,Mark Ballas,5,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
13,Kristin Cavallari,Mark Ballas,6,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
13,Kristin Cavallari,Mark Ballas,7,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
13,Kristin Cavallari,Mark Ballas,8,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
13,Kristin Cavallari,Mark Ballas,9,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
13,Kristin Cavallari,Mark Ballas,10,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
13,Kristin Cavallari,Mark Ballas,11,0.0,0,0,0,3.0,1,10,10,Eliminated Week 3
13,Metta World Peace (Ron),Peta Murgatroyd,1,14.0,3,0,1,1.0,1,10,12,Eliminated Week 1
13,Metta World Peace (Ron),Peta Murgatroyd,2,0.0,3,0,0,1.0,1,10,12,Eliminated Week 1
13,Metta World Peace (Ron),Peta Murgatroyd,3,0.0,3,0,0,1.0,1,10,12,Eliminated Week 1
13,Metta World Peace (Ron),Peta Murgatroyd,4,0.0,3,0,0,1.0,1,10,12,Eliminated Week 1
13,Metta World Peace (Ron),Peta Murgatroyd,5,0.0,3,0,0,1.0,1,10,12,Eliminated Week 1
13,Metta World Peace (Ron),Peta Murgatroyd,6,0.0,3,0,0,1.0,1,10,12,Eliminated Week 1
13,Metta World Peace (Ron),Peta Murgatroyd,7,0.0,3,0,0,1.0,1,10,12,Eliminated Week 1
13,Metta World Peace (Ron),Peta Murgatroyd,8,0.0,3,0,0,1.0,1,10,12,Eliminated Week 1
13,Metta World Peace (Ron),Peta Murgatroyd,9,0.0,3,0,0,1.0,1,10,12,Eliminated Week 1
13,Metta World Peace (Ron),Peta Murgatroyd,10,0.0,3,0,0,1.0,1,10,12,Eliminated Week 1
13,Metta World Peace (Ron),Peta Murgatroyd,11,0.0,0,0,0,1.0,1,10,12,Eliminated Week 1
13,Nancy Grace,Tristan MacManus,1,16.0,3,0,1,8.0,0,10,5,Eliminated Week 8
