area_code,area_title,area_type,occ_code,occ_title,emp,a_mean,h_mean,a_median,h_median,a_pct10,a_pct25,a_pct75,a_pct90,oews_year,emp_2024,emp_2034,pct_change,annual_openings,labor_force_exits,occupational_transfers,total_separations,g_baseline
12060,"Atlanta-Sandy Springs-Roswell, GA",4,47-3013,Helpers--Electricians,1740.0,41970.0,20.18,39770.0,19.12,33920.0,35490.0,48770.0,51790.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
12100,"Atlantic City-Hammonton, NJ",4,47-3013,Helpers--Electricians,120.0,41180.0,19.8,38190.0,18.36,34620.0,37000.0,45150.0,46580.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
12260,"Augusta-Richmond County, GA-SC",4,47-3013,Helpers--Electricians,200.0,39360.0,18.92,37240.0,17.9,29370.0,34970.0,45670.0,54040.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
12540,"Bakersfield-Delano, CA",4,47-3013,Helpers--Electricians,80.0,46890.0,22.54,49650.0,23.87,38910.0,39490.0,50190.0,57720.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
12580,"Baltimore-Columbia-Towson, MD",4,47-3013,Helpers--Electricians,640.0,45620.0,21.94,45970.0,22.1,35540.0,38130.0,49920.0,59250.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
12620,"Bangor, ME",4,47-3013,Helpers--Electricians,110.0,48350.0,23.25,44520.0,21.41,39210.0,43630.0,51580.0,57530.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
12940,"Baton Rouge, LA",4,47-3013,Helpers--Electricians,1080.0,47570.0,22.87,48820.0,23.47,31720.0,38760.0,49190.0,61660.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
13140,"Beaumont-Port Arthur, TX",4,47-3013,Helpers--Electricians,250.0,45540.0,21.9,44410.0,21.35,35710.0,40300.0,53250.0,53780.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
13380,"Bellingham, WA",4,47-3013,Helpers--Electricians,60.0,42780.0,20.57,39670.0,19.07,39660.0,39670.0,47240.0,51940.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
13820,"Birmingham, AL",4,47-3013,Helpers--Electricians,540.0,36030.0,17.32,36080.0,17.35,29280.0,31900.0,39330.0,45610.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
13980,"Blacksburg-Christiansburg-Radford, VA",4,47-3013,Helpers--Electricians,40.0,36180.0,17.39,36220.0,17.42,32060.0,32640.0,37250.0,44880.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
14460,"Boston-Cambridge-Newton, MA-NH",4,47-3013,Helpers--Electricians,880.0,46510.0,22.36,46820.0,22.51,37980.0,41300.0,47050.0,59110.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
14540,"Bowling Green, KY",4,47-3013,Helpers--Electricians,60.0,38630.0,18.57,37400.0,17.98,32210.0,35510.0,38430.0,47530.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
14860,"Bridgeport-Stamford-Danbury, CT",4,47-3013,Helpers--Electricians,90.0,50130.0,24.1,48790.0,23.46,36970.0,43470.0,62390.0,62770.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
15180,"Brownsville-Harlingen, TX",4,47-3013,Helpers--Electricians,80.0,31510.0,15.15,26090.0,12.54,23510.0,23910.0,36010.0,46340.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
15380,"Buffalo-Cheektowaga, NY",4,47-3013,Helpers--Electricians,100.0,41560.0,19.98,38460.0,18.49,36030.0,36750.0,44840.0,49710.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
15500,"Burlington, NC",4,47-3013,Helpers--Electricians,110.0,36820.0,17.7,35840.0,17.23,27680.0,34020.0,41480.0,45430.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
15540,"Burlington-South Burlington, VT",4,47-3013,Helpers--Electricians,60.0,44540.0,21.41,36940.0,17.76,36440.0,36920.0,49420.0,68020.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
15980,"Cape Coral-Fort Myers, FL",4,47-3013,Helpers--Electricians,300.0,38380.0,18.45,37720.0,18.14,31320.0,36890.0,39010.0,45610.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
16700,"Charleston-North Charleston, SC",4,47-3013,Helpers--Electricians,330.0,39040.0,18.77,38850.0,18.68,28860.0,35570.0,44760.0,48500.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
16740,"Charlotte-Concord-Gastonia, NC-SC",4,47-3013,Helpers--Electricians,1520.0,40850.0,19.64,39410.0,18.95,31200.0,37150.0,45540.0,47820.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
16820,"Charlottesville, VA",4,47-3013,Helpers--Electricians,90.0,42710.0,20.53,41840.0,20.12,31630.0,36820.0,48120.0,52000.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
16860,"Chattanooga, TN-GA",4,47-3013,Helpers--Electricians,200.0,38980.0,18.74,36750.0,17.67,29780.0,34940.0,44430.0,47420.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
16980,"Chicago-Naperville-Elgin, IL-IN",4,47-3013,Helpers--Electricians,290.0,37810.0,18.18,29120.0,14.0,29120.0,29120.0,44640.0,54870.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
17140,"Cincinnati, OH-KY-IN",4,47-3013,Helpers--Electricians,240.0,43370.0,20.85,42830.0,20.59,31760.0,37440.0,49280.0,56090.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
17300,"Clarksville, TN-KY",4,47-3013,Helpers--Electricians,90.0,39750.0,19.11,38900.0,18.7,28430.0,31820.0,45760.0,46810.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
17780,"College Station-Bryan, TX",4,47-3013,Helpers--Electricians,90.0,44510.0,21.4,47500.0,22.84,32290.0,37480.0,48600.0,56020.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
17900,"Columbia, SC",4,47-3013,Helpers--Electricians,210.0,37590.0,18.07,37040.0,17.81,29550.0,32120.0,42470.0,47870.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
17980,"Columbus, GA-AL",4,47-3013,Helpers--Electricians,150.0,34770.0,16.72,31700.0,15.24,29680.0,30790.0,37400.0,45490.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
18140,"Columbus, OH",4,47-3013,Helpers--Electricians,170.0,42800.0,20.58,43610.0,20.97,34210.0,36510.0,48720.0,50090.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
18580,"Corpus Christi, TX",4,47-3013,Helpers--Electricians,120.0,45090.0,21.68,45190.0,21.73,34560.0,37440.0,49270.0,56730.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
18880,"Crestview-Fort Walton Beach-Destin, FL",4,47-3013,Helpers--Electricians,120.0,38750.0,18.63,38230.0,18.38,35620.0,36930.0,39130.0,45640.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
19100,"Dallas-Fort Worth-Arlington, TX",4,47-3013,Helpers--Electricians,2570.0,46760.0,22.48,47390.0,22.79,36390.0,38450.0,51220.0,57710.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
19140,"Dalton, GA",4,47-3013,Helpers--Electricians,40.0,39340.0,18.92,38390.0,18.46,30580.0,35980.0,45830.0,48250.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
19340,"Davenport-Moline-Rock Island, IA-IL",4,47-3013,Helpers--Electricians,40.0,45210.0,21.73,38770.0,18.64,32980.0,32980.0,51150.0,68410.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
19430,"Dayton-Kettering-Beavercreek, OH",4,47-3013,Helpers--Electricians,60.0,40340.0,19.39,38200.0,18.37,31200.0,34160.0,48410.0,48410.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
19460,"Decatur, AL",4,47-3013,Helpers--Electricians,80.0,39110.0,18.8,38800.0,18.65,30890.0,32060.0,44930.0,48750.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
19660,"Deltona-Daytona Beach-Ormond Beach, FL",4,47-3013,Helpers--Electricians,230.0,36580.0,17.59,36400.0,17.5,30800.0,35380.0,36850.0,44270.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
19820,"Detroit-Warren-Dearborn, MI",4,47-3013,Helpers--Electricians,,44720.0,21.5,40220.0,19.34,38090.0,40220.0,44310.0,61530.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
20020,"Dothan, AL",4,47-3013,Helpers--Electricians,60.0,34320.0,16.5,34070.0,16.38,27420.0,29370.0,37380.0,47020.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
20500,"Durham-Chapel Hill, NC",4,47-3013,Helpers--Electricians,380.0,42360.0,20.37,41510.0,19.96,33210.0,37780.0,47320.0,52430.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
20740,"Eau Claire, WI",4,47-3013,Helpers--Electricians,50.0,47660.0,22.92,45760.0,22.0,34920.0,37220.0,47380.0,72390.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
21340,"El Paso, TX",4,47-3013,Helpers--Electricians,180.0,37560.0,18.06,38560.0,18.54,30100.0,31680.0,40480.0,46200.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
21500,"Erie, PA",4,47-3013,Helpers--Electricians,30.0,36650.0,17.62,35080.0,16.86,20890.0,27270.0,47400.0,53000.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
21780,"Evansville, IN",4,47-3013,Helpers--Electricians,30.0,40370.0,19.41,38600.0,18.56,35740.0,36410.0,43820.0,48680.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
22140,"Farmington, NM",4,47-3013,Helpers--Electricians,30.0,39500.0,18.99,39910.0,19.19,30900.0,32520.0,40550.0,47620.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
22180,"Fayetteville, NC",4,47-3013,Helpers--Electricians,160.0,37650.0,18.1,36720.0,17.66,27550.0,34900.0,44340.0,44340.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
22500,"Florence, SC",4,47-3013,Helpers--Electricians,40.0,37710.0,18.13,40100.0,19.28,27670.0,30560.0,40100.0,46190.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
22520,"Florence-Muscle Shoals, AL",4,47-3013,Helpers--Electricians,110.0,33650.0,16.18,34120.0,16.4,28270.0,28850.0,38090.0,41770.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
23060,"Fort Wayne, IN",4,47-3013,Helpers--Electricians,50.0,44180.0,21.24,42940.0,20.65,30190.0,36430.0,49570.0,58870.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
23420,"Fresno, CA",4,47-3013,Helpers--Electricians,60.0,42350.0,20.36,37010.0,17.79,34790.0,35780.0,45930.0,57290.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
23580,"Gainesville, GA",4,47-3013,Helpers--Electricians,80.0,39590.0,19.04,39990.0,19.23,31020.0,35630.0,41730.0,47800.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
24140,"Goldsboro, NC",4,47-3013,Helpers--Electricians,40.0,35650.0,17.14,37470.0,18.02,30260.0,31010.0,40020.0,40290.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
24580,"Green Bay, WI",4,47-3013,Helpers--Electricians,70.0,50390.0,24.23,45660.0,21.95,35210.0,36610.0,59800.0,72690.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
24660,"Greensboro-High Point, NC",4,47-3013,Helpers--Electricians,480.0,38860.0,18.69,38280.0,18.4,29790.0,34550.0,43940.0,46430.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
24780,"Greenville, NC",4,47-3013,Helpers--Electricians,160.0,38060.0,18.3,38650.0,18.58,30180.0,36290.0,38650.0,46590.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
24860,"Greenville-Anderson-Greer, SC",4,47-3013,Helpers--Electricians,450.0,37700.0,18.13,37440.0,18.0,20800.0,32060.0,45760.0,47000.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
25060,"Gulfport-Biloxi, MS",4,47-3013,Helpers--Electricians,130.0,38410.0,18.46,37290.0,17.93,31950.0,36940.0,38540.0,45610.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
25180,"Hagerstown-Martinsburg, MD-WV",4,47-3013,Helpers--Electricians,60.0,41550.0,19.98,39330.0,18.91,34240.0,36540.0,46920.0,47550.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
25420,"Harrisburg-Carlisle, PA",4,47-3013,Helpers--Electricians,60.0,38300.0,18.42,37660.0,18.11,15820.0,36400.0,46500.0,47640.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
25500,"Harrisonburg, VA",4,47-3013,Helpers--Electricians,100.0,40320.0,19.38,37230.0,17.9,34750.0,35940.0,45900.0,49150.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
25540,"Hartford-West Hartford-East Hartford, CT",4,47-3013,Helpers--Electricians,170.0,47110.0,22.65,46240.0,22.23,35640.0,41200.0,53130.0,59300.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
25860,"Hickory-Lenoir-Morganton, NC",4,47-3013,Helpers--Electricians,200.0,39180.0,18.84,38070.0,18.3,30630.0,36410.0,44420.0,47020.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
25940,"Hilton Head Island-Bluffton-Port Royal, SC",4,47-3013,Helpers--Electricians,90.0,37050.0,17.81,38600.0,18.56,21200.0,30960.0,42740.0,44670.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
26380,"Houma-Bayou Cane-Thibodaux, LA",4,47-3013,Helpers--Electricians,120.0,35370.0,17.01,35350.0,16.99,26070.0,29640.0,39160.0,45390.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
26420,"Houston-Pasadena-The Woodlands, TX",4,47-3013,Helpers--Electricians,1920.0,44900.0,21.59,46350.0,22.28,34920.0,37430.0,50130.0,56850.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
26580,"Huntington-Ashland, WV-KY-OH",4,47-3013,Helpers--Electricians,50.0,38880.0,18.69,36660.0,17.63,29640.0,33870.0,43120.0,46700.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
26620,"Huntsville, AL",4,47-3013,Helpers--Electricians,240.0,38490.0,18.5,36490.0,17.54,31550.0,35140.0,43650.0,45900.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
26900,"Indianapolis-Carmel-Greenwood, IN",4,47-3013,Helpers--Electricians,520.0,40490.0,19.47,39210.0,18.85,31590.0,33170.0,46860.0,50990.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
27140,"Jackson, MS",4,47-3013,Helpers--Electricians,170.0,36730.0,17.66,35360.0,17.0,30680.0,32050.0,40120.0,46520.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
27260,"Jacksonville, FL",4,47-3013,Helpers--Electricians,580.0,38730.0,18.62,37040.0,17.81,35260.0,36670.0,39160.0,45440.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
27340,"Jacksonville, NC",4,47-3013,Helpers--Electricians,50.0,34990.0,16.82,36420.0,17.51,29110.0,29690.0,38750.0,42160.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
27500,"Janesville-Beloit, WI",4,47-3013,Helpers--Electricians,90.0,49370.0,23.74,46910.0,22.55,36980.0,37970.0,58300.0,58590.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
27740,"Johnson City, TN",4,47-3013,Helpers--Electricians,60.0,35960.0,17.29,36180.0,17.39,30280.0,31200.0,38480.0,43560.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
27860,"Jonesboro, AR",4,47-3013,Helpers--Electricians,40.0,42740.0,20.55,43220.0,20.78,29520.0,38580.0,46640.0,53140.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
28140,"Kansas City, MO-KS",4,47-3013,Helpers--Electricians,180.0,52420.0,25.2,41010.0,19.72,29820.0,31200.0,65440.0,89760.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
28660,"Killeen-Temple, TX",4,47-3013,Helpers--Electricians,60.0,41810.0,20.1,41010.0,19.71,28920.0,36570.0,47710.0,60110.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
28700,"Kingsport-Bristol, TN-VA",4,47-3013,Helpers--Electricians,120.0,40630.0,19.53,37530.0,18.04,29910.0,36100.0,45490.0,54020.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
28940,"Knoxville, TN",4,47-3013,Helpers--Electricians,350.0,38290.0,18.41,37390.0,17.98,29900.0,35390.0,44640.0,46020.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
29340,"Lake Charles, LA",4,47-3013,Helpers--Electricians,130.0,36350.0,17.47,37300.0,17.93,20800.0,28500.0,40080.0,47480.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
29460,"Lakeland-Winter Haven, FL",4,47-3013,Helpers--Electricians,100.0,36390.0,17.5,36440.0,17.52,31000.0,35460.0,37920.0,42100.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
29820,"Las Vegas-Henderson-North Las Vegas, NV",4,47-3013,Helpers--Electricians,420.0,46420.0,22.32,41600.0,20.0,30780.0,37250.0,49550.0,61700.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
30020,"Lawton, OK",4,47-3013,Helpers--Electricians,40.0,39680.0,19.08,38310.0,18.42,29130.0,35480.0,46920.0,47310.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
30340,"Lewiston-Auburn, ME",4,47-3013,Helpers--Electricians,130.0,47950.0,23.05,46200.0,22.21,39990.0,43070.0,48050.0,57620.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
30460,"Lexington-Fayette, KY",4,47-3013,Helpers--Electricians,80.0,38870.0,18.69,37930.0,18.24,30640.0,35780.0,42670.0,47020.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
30500,"Lexington Park, MD",4,47-3013,Helpers--Electricians,60.0,44130.0,21.22,39280.0,18.89,34870.0,37340.0,47180.0,54390.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
30780,"Little Rock-North Little Rock-Conway, AR",4,47-3013,Helpers--Electricians,90.0,38390.0,18.46,38860.0,18.69,27150.0,31370.0,42750.0,46600.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
30980,"Longview, TX",4,47-3013,Helpers--Electricians,60.0,42350.0,20.36,43900.0,21.11,32980.0,36600.0,47620.0,47930.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
31080,"Los Angeles-Long Beach-Anaheim, CA",4,47-3013,Helpers--Electricians,,48170.0,23.16,45280.0,21.77,33690.0,37320.0,56120.0,71140.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
31140,"Louisville/Jefferson County, KY-IN",4,47-3013,Helpers--Electricians,230.0,41490.0,19.95,40220.0,19.34,33610.0,37640.0,43720.0,48190.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
31340,"Lynchburg, VA",4,47-3013,Helpers--Electricians,110.0,38430.0,18.48,37050.0,17.81,29800.0,32750.0,44620.0,47470.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
31420,"Macon-Bibb County, GA",4,47-3013,Helpers--Electricians,100.0,37630.0,18.09,37300.0,17.93,28760.0,35360.0,38580.0,46740.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
31540,"Madison, WI",4,47-3013,Helpers--Electricians,200.0,51310.0,24.67,47820.0,22.99,37110.0,38570.0,61000.0,76510.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
32420,"Mayaguez, PR",4,47-3013,Helpers--Electricians,120.0,25610.0,12.31,26790.0,12.88,20690.0,22660.0,28390.0,29060.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
32580,"McAllen-Edinburg-Mission, TX",4,47-3013,Helpers--Electricians,70.0,38810.0,18.66,38070.0,18.3,29360.0,31930.0,45080.0,53790.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
32820,"Memphis, TN-MS-AR",4,47-3013,Helpers--Electricians,420.0,39700.0,19.09,38070.0,18.3,30270.0,35800.0,44870.0,47960.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,47-3013,Helpers--Electricians,1640.0,42950.0,20.65,39620.0,19.05,36830.0,38240.0,46560.0,56020.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
33260,"Midland, TX",4,47-3013,Helpers--Electricians,160.0,46780.0,22.49,47290.0,22.74,36490.0,39370.0,49980.0,56230.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
33340,"Milwaukee-Waukesha, WI",4,47-3013,Helpers--Electricians,290.0,47650.0,22.91,46280.0,22.25,35800.0,36700.0,53790.0,65060.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
33660,"Mobile, AL",4,47-3013,Helpers--Electricians,310.0,39590.0,19.04,36860.0,17.72,30480.0,32170.0,47920.0,51720.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
33700,"Modesto, CA",4,47-3013,Helpers--Electricians,40.0,51690.0,24.85,46030.0,22.13,33280.0,33280.0,61840.0,102040.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
33740,"Monroe, LA",4,47-3013,Helpers--Electricians,110.0,34860.0,16.76,35760.0,17.19,23190.0,28940.0,37920.0,44270.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
33860,"Montgomery, AL",4,47-3013,Helpers--Electricians,220.0,34720.0,16.69,35010.0,16.83,29350.0,30470.0,37300.0,43170.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
34100,"Morristown, TN",4,47-3013,Helpers--Electricians,40.0,36210.0,17.41,36290.0,17.45,30400.0,31740.0,38310.0,44420.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",4,47-3013,Helpers--Electricians,110.0,36490.0,17.54,36240.0,17.42,27870.0,34620.0,42900.0,44670.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",4,47-3013,Helpers--Electricians,910.0,43040.0,20.69,43450.0,20.89,35160.0,37570.0,47200.0,51800.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
35380,"New Orleans-Metairie, LA",4,47-3013,Helpers--Electricians,440.0,40200.0,19.33,39500.0,18.99,28490.0,35950.0,45260.0,49760.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
35620,"New York-Newark-Jersey City, NY-NJ",4,47-3013,Helpers--Electricians,4720.0,50150.0,24.11,47040.0,22.61,36950.0,39000.0,55840.0,75760.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
35840,"North Port-Bradenton-Sarasota, FL",4,47-3013,Helpers--Electricians,280.0,38800.0,18.66,38750.0,18.63,34210.0,37160.0,38840.0,46300.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
35980,"Norwich-New London-Willimantic, CT",4,47-3013,Helpers--Electricians,160.0,,,,,,,,,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
36260,"Ogden, UT",4,47-3013,Helpers--Electricians,50.0,43470.0,20.9,39880.0,19.18,37610.0,37610.0,41450.0,60570.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
36420,"Oklahoma City, OK",4,47-3013,Helpers--Electricians,680.0,44300.0,21.3,45360.0,21.81,32320.0,38530.0,48110.0,56950.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
36740,"Orlando-Kissimmee-Sanford, FL",4,47-3013,Helpers--Electricians,1180.0,37340.0,17.95,37060.0,17.82,32190.0,34200.0,38210.0,43560.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
36780,"Oshkosh-Neenah, WI",4,47-3013,Helpers--Electricians,70.0,50790.0,24.42,46560.0,22.38,37350.0,39910.0,58980.0,73170.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
37140,"Paducah, KY-IL",4,47-3013,Helpers--Electricians,30.0,37540.0,18.05,37610.0,18.08,27460.0,35260.0,42740.0,50160.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
37340,"Palm Bay-Melbourne-Titusville, FL",4,47-3013,Helpers--Electricians,260.0,39890.0,19.18,37440.0,18.0,34200.0,36890.0,43000.0,50580.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
37460,"Panama City-Panama City Beach, FL",4,47-3013,Helpers--Electricians,90.0,37020.0,17.8,36440.0,17.52,30110.0,34870.0,37440.0,46080.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
