area_code,area_title,area_type,occ_code,occ_title,emp,a_mean,h_mean,a_median,h_median,a_pct10,a_pct25,a_pct75,a_pct90,oews_year
99,U.S.,1,39-5011,Barbers,18100.0,47800.0,22.98,38960.0,18.73,27770.0,32050.0,59180.0,78440.0,2024
99,U.S.,1,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",295460.0,43460.0,20.89,35250.0,16.95,24580.0,29060.0,48300.0,70220.0,2024
99,U.S.,1,39-5090,Miscellaneous Personal Appearance Workers,230270.0,40810.0,19.62,35260.0,16.95,27360.0,31620.0,44290.0,58770.0,2024
99,U.S.,1,39-5091,"Makeup Artists, Theatrical and Performance",3320.0,75410.0,36.25,50280.0,24.17,22010.0,28850.0,132530.0,157090.0,2024
99,U.S.,1,39-5092,Manicurists and Pedicurists,147820.0,36910.0,17.74,34660.0,16.66,27910.0,31510.0,37660.0,47990.0,2024
99,U.S.,1,39-5093,Shampooers,8890.0,30830.0,14.82,31470.0,15.13,22880.0,27390.0,35610.0,35970.0,2024
99,U.S.,1,39-5094,Skincare Specialists,70240.0,48670.0,23.4,41560.0,19.98,27160.0,34130.0,55860.0,77330.0,2024
99,U.S.,1,39-6000,"Baggage Porters, Bellhops, and Concierges",75430.0,39190.0,18.84,36810.0,17.7,28360.0,32560.0,43600.0,54340.0,2024
99,U.S.,1,39-6010,"Baggage Porters, Bellhops, and Concierges",75430.0,39190.0,18.84,36810.0,17.7,28360.0,32560.0,43600.0,54340.0,2024
99,U.S.,1,39-6011,Baggage Porters and Bellhops,31220.0,36960.0,17.77,36020.0,17.32,25480.0,29830.0,40780.0,48490.0,2024
99,U.S.,1,39-6012,Concierges,44200.0,40770.0,19.6,37320.0,17.94,30770.0,33860.0,45700.0,58050.0,2024
99,U.S.,1,39-7000,Tour and Travel Guides,49010.0,43090.0,20.72,36660.0,17.63,26890.0,31250.0,45910.0,59930.0,2024
99,U.S.,1,39-7010,Tour and Travel Guides,49010.0,43090.0,20.72,36660.0,17.63,26890.0,31250.0,45910.0,59930.0,2024
99,U.S.,1,39-7010,Tour and Travel Guides,49010.0,43090.0,20.72,36660.0,17.63,26890.0,31250.0,45910.0,59930.0,2024
99,U.S.,1,39-9000,Other Personal Care and Service Workers,1278640.0,39230.0,18.86,35550.0,17.09,24680.0,29590.0,44270.0,58190.0,2024
99,U.S.,1,39-9010,Childcare Workers,520180.0,33140.0,15.93,32050.0,15.41,22900.0,28000.0,36960.0,44560.0,2024
99,U.S.,1,39-9011,Childcare Workers,520180.0,33140.0,15.93,32050.0,15.41,22900.0,28000.0,36960.0,44560.0,2024
99,U.S.,1,39-9030,Recreation and Fitness Workers,613260.0,44190.0,21.25,37420.0,17.99,26590.0,31400.0,49530.0,68740.0,2024
99,U.S.,1,39-9031,Exercise Trainers and Group Fitness Instructors,303620.0,51360.0,24.69,46180.0,22.2,27580.0,34090.0,60920.0,82050.0,2024
99,U.S.,1,39-9032,Recreation Workers,309640.0,37170.0,17.87,35380.0,17.01,25640.0,30460.0,41120.0,49460.0,2024
99,U.S.,1,39-9040,Residential Advisors,82810.0,41590.0,19.99,39180.0,18.84,28490.0,33890.0,47590.0,58350.0,2024
99,U.S.,1,39-9041,Residential Advisors,82810.0,41590.0,19.99,39180.0,18.84,28490.0,33890.0,47590.0,58350.0,2024
99,U.S.,1,39-9090,Miscellaneous Personal Care and Service Workers,62390.0,37990.0,18.27,37900.0,18.22,24980.0,32450.0,39190.0,49300.0,2024
99,U.S.,1,39-9099,"Personal Care and Service Workers, All Other",62390.0,37990.0,18.27,37900.0,18.22,24980.0,32450.0,39190.0,49300.0,2024
99,U.S.,1,41-0000,Sales and Related Occupations,13351680.0,54070.0,26.0,37460.0,18.01,27060.0,31010.0,59880.0,98860.0,2024
99,U.S.,1,41-1000,Supervisors of Sales Workers,1332180.0,59830.0,28.77,49510.0,23.81,32630.0,38710.0,66960.0,95170.0,2024
99,U.S.,1,41-1010,First-Line Supervisors of Sales Workers,1332180.0,59830.0,28.77,49510.0,23.81,32630.0,38710.0,66960.0,95170.0,2024
99,U.S.,1,41-1011,First-Line Supervisors of Retail Sales Workers,1113160.0,52350.0,25.17,47320.0,22.75,31120.0,37580.0,60510.0,76560.0,2024
99,U.S.,1,41-1012,First-Line Supervisors of Non-Retail Sales Workers,219010.0,97870.0,47.06,84130.0,40.45,48880.0,62730.0,118190.0,162120.0,2024
99,U.S.,1,41-2000,Retail Sales Workers,7633890.0,35470.0,17.05,33690.0,16.2,24170.0,28630.0,37090.0,46540.0,2024
99,U.S.,1,41-2010,Cashiers,3169970.0,31840.0,15.31,31200.0,15.0,23070.0,27780.0,35430.0,38290.0,2024
99,U.S.,1,41-2011,Cashiers,3148030.0,31810.0,15.29,31190.0,14.99,23070.0,27780.0,35410.0,38220.0,2024
99,U.S.,1,41-2012,Gambling Change Persons and Booth Cashiers,21930.0,36820.0,17.7,34810.0,16.74,22810.0,28870.0,39350.0,49190.0,2024
99,U.S.,1,41-2020,Counter and Rental Clerks and Parts Salespersons,663680.0,43180.0,20.76,38100.0,18.32,28150.0,33280.0,48340.0,61900.0,2024
99,U.S.,1,41-2021,Counter and Rental Clerks,398620.0,43700.0,21.01,38540.0,18.53,28580.0,34200.0,48290.0,62030.0,2024
99,U.S.,1,41-2022,Parts Salespersons,265060.0,42390.0,20.38,37440.0,18.0,27770.0,30630.0,48410.0,61750.0,2024
99,U.S.,1,41-2030,Retail Salespersons,3800250.0,37150.0,17.86,34580.0,16.62,25600.0,29140.0,37850.0,47930.0,2024
99,U.S.,1,41-2031,Retail Salespersons,3800250.0,37150.0,17.86,34580.0,16.62,25600.0,29140.0,37850.0,47930.0,2024
99,U.S.,1,41-3000,"Sales Representatives, Services",2287740.0,86380.0,41.53,64200.0,30.87,37400.0,47620.0,100010.0,159790.0,2024
99,U.S.,1,41-3010,Advertising Sales Agents,97470.0,76350.0,36.71,61460.0,29.55,33480.0,44980.0,91430.0,133540.0,2024
99,U.S.,1,41-3011,Advertising Sales Agents,97470.0,76350.0,36.71,61460.0,29.55,33480.0,44980.0,91430.0,133540.0,2024
99,U.S.,1,41-3020,Insurance Sales Agents,469480.0,81510.0,39.19,60370.0,29.02,36390.0,45520.0,91150.0,135660.0,2024
99,U.S.,1,41-3021,Insurance Sales Agents,469480.0,81510.0,39.19,60370.0,29.02,36390.0,45520.0,91150.0,135660.0,2024
99,U.S.,1,41-3030,"Securities, Commodities, and Financial Services Sales Agents",472300.0,110400.0,53.08,78140.0,37.57,47080.0,51600.0,129480.0,215210.0,2024
99,U.S.,1,41-3031,"Securities, Commodities, and Financial Services Sales Agents",472300.0,110400.0,53.08,78140.0,37.57,47080.0,51600.0,129480.0,215210.0,2024
99,U.S.,1,41-3040,Travel Agents,59150.0,52690.0,25.33,48450.0,23.29,33280.0,38760.0,60880.0,74160.0,2024
99,U.S.,1,41-3041,Travel Agents,59150.0,52690.0,25.33,48450.0,23.29,33280.0,38760.0,60880.0,74160.0,2024
99,U.S.,1,41-3090,"Miscellaneous Sales Representatives, Services",1189330.0,81260.0,39.07,66260.0,31.86,36930.0,47120.0,98780.0,142040.0,2024
99,U.S.,1,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",1189330.0,81260.0,39.07,66260.0,31.86,36930.0,47120.0,98780.0,142040.0,2024
99,U.S.,1,41-4000,"Sales Representatives, Wholesale and Manufacturing",1560790.0,87690.0,42.16,74100.0,35.63,38910.0,50820.0,103200.0,155930.0,2024
99,U.S.,1,41-4010,"Sales Representatives, Wholesale and Manufacturing",1560790.0,87690.0,42.16,74100.0,35.63,38910.0,50820.0,103200.0,155930.0,2024
99,U.S.,1,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",293930.0,114520.0,55.06,100070.0,48.11,48840.0,65640.0,146150.0,194890.0,2024
99,U.S.,1,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1266860.0,81470.0,39.17,66780.0,32.11,37860.0,49040.0,97570.0,134470.0,2024
99,U.S.,1,41-9000,Other Sales and Related Workers,537090.0,68850.0,33.1,49720.0,23.91,29840.0,36300.0,83020.0,130790.0,2024
99,U.S.,1,41-9010,"Models, Demonstrators, and Product Promoters",70120.0,46610.0,22.41,38760.0,18.64,30920.0,34200.0,52790.0,66460.0,2024
99,U.S.,1,41-9011,Demonstrators and Product Promoters,64770.0,43730.0,21.03,37960.0,18.25,30910.0,33860.0,50100.0,60320.0,2024
99,U.S.,1,41-9012,Models,5350.0,81540.0,39.2,89990.0,43.26,38010.0,45760.0,89990.0,124380.0,2024
99,U.S.,1,41-9020,Real Estate Brokers and Sales Agents,240190.0,75240.0,36.17,58960.0,28.35,33280.0,40180.0,92540.0,134140.0,2024
99,U.S.,1,41-9021,Real Estate Brokers,49590.0,91660.0,44.07,72280.0,34.75,36920.0,48200.0,114220.0,166730.0,2024
99,U.S.,1,41-9022,Real Estate Sales Agents,190600.0,70970.0,34.12,56320.0,27.08,31940.0,38940.0,85440.0,125140.0,2024
99,U.S.,1,41-9030,Sales Engineers,56690.0,130410.0,62.7,121520.0,58.42,70580.0,90690.0,159200.0,202670.0,2024
99,U.S.,1,41-9031,Sales Engineers,56690.0,130410.0,62.7,121520.0,58.42,70580.0,90690.0,159200.0,202670.0,2024
99,U.S.,1,41-9040,Telemarketers,66430.0,36340.0,17.47,34410.0,16.54,24620.0,29120.0,38640.0,48930.0,2024
99,U.S.,1,41-9041,Telemarketers,66430.0,36340.0,17.47,34410.0,16.54,24620.0,29120.0,38640.0,48930.0,2024
99,U.S.,1,41-9090,Miscellaneous Sales and Related Workers,103660.0,56270.0,27.05,46000.0,22.11,27960.0,34530.0,65330.0,94920.0,2024
99,U.S.,1,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",4590.0,39890.0,19.18,34530.0,16.6,23440.0,31200.0,42970.0,55970.0,2024
99,U.S.,1,41-9099,"Sales and Related Workers, All Other",99070.0,57030.0,27.42,46370.0,22.29,28060.0,35040.0,66240.0,95850.0,2024
99,U.S.,1,43-0000,Office and Administrative Support Occupations,18218070.0,50160.0,24.12,46320.0,22.27,31800.0,37580.0,58730.0,74480.0,2024
99,U.S.,1,43-1000,Supervisors of Office and Administrative Support Workers,1495580.0,71560.0,34.4,66140.0,31.8,43920.0,53190.0,82340.0,102980.0,2024
99,U.S.,1,43-1010,First-Line Supervisors of Office and Administrative Support Workers,1495580.0,71560.0,34.4,66140.0,31.8,43920.0,53190.0,82340.0,102980.0,2024
99,U.S.,1,43-1011,First-Line Supervisors of Office and Administrative Support Workers,1495580.0,71560.0,34.4,66140.0,31.8,43920.0,53190.0,82340.0,102980.0,2024
99,U.S.,1,43-2000,Communications Equipment Operators,41070.0,42670.0,20.52,38600.0,18.56,29990.0,34600.0,47360.0,61580.0,2024
99,U.S.,1,43-2010,"Switchboard Operators, Including Answering Service",35730.0,42130.0,20.26,38370.0,18.45,29820.0,34250.0,46330.0,60940.0,2024
99,U.S.,1,43-2011,"Switchboard Operators, Including Answering Service",35730.0,42130.0,20.26,38370.0,18.45,29820.0,34250.0,46330.0,60940.0,2024
99,U.S.,1,43-2020,Telephone Operators,3950.0,42880.0,20.62,39130.0,18.81,31440.0,35860.0,48530.0,57510.0,2024
99,U.S.,1,43-2021,Telephone Operators,3950.0,42880.0,20.62,39130.0,18.81,31440.0,35860.0,48530.0,57510.0,2024
99,U.S.,1,43-2090,Miscellaneous Communications Equipment Operators,1390.0,55890.0,26.87,49910.0,24.0,35980.0,44620.0,64310.0,89110.0,2024
99,U.S.,1,43-2099,"Communications Equipment Operators, All Other",1390.0,55890.0,26.87,49910.0,24.0,35980.0,44620.0,64310.0,89110.0,2024
99,U.S.,1,43-3000,Financial Clerks,2645000.0,50200.0,24.14,47370.0,22.77,34600.0,39390.0,58260.0,69820.0,2024
99,U.S.,1,43-3010,Bill and Account Collectors,165020.0,48370.0,23.25,46040.0,22.14,33960.0,38290.0,54990.0,65830.0,2024
99,U.S.,1,43-3011,Bill and Account Collectors,165020.0,48370.0,23.25,46040.0,22.14,33960.0,38290.0,54990.0,65830.0,2024
99,U.S.,1,43-3020,Billing and Posting Clerks,417500.0,49490.0,23.8,47170.0,22.68,35760.0,40260.0,56350.0,64990.0,2024
99,U.S.,1,43-3021,Billing and Posting Clerks,417500.0,49490.0,23.8,47170.0,22.68,35760.0,40260.0,56350.0,64990.0,2024
99,U.S.,1,43-3030,"Bookkeeping, Accounting, and Auditing Clerks",1455770.0,52020.0,25.01,49210.0,23.66,34600.0,41390.0,60220.0,72660.0,2024
99,U.S.,1,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",1455770.0,52020.0,25.01,49210.0,23.66,34600.0,41390.0,60220.0,72660.0,2024
99,U.S.,1,43-3040,Gambling Cage Workers,13490.0,38600.0,18.56,36990.0,17.78,27940.0,31870.0,43840.0,49350.0,2024
99,U.S.,1,43-3041,Gambling Cage Workers,13490.0,38600.0,18.56,36990.0,17.78,27940.0,31870.0,43840.0,49350.0,2024
99,U.S.,1,43-3050,Payroll and Timekeeping Clerks,156950.0,56870.0,27.34,55290.0,26.58,36670.0,45440.0,65750.0,78830.0,2024
99,U.S.,1,43-3051,Payroll and Timekeeping Clerks,156950.0,56870.0,27.34,55290.0,26.58,36670.0,45440.0,65750.0,78830.0,2024
99,U.S.,1,43-3060,Procurement Clerks,59900.0,50430.0,24.25,48510.0,23.32,36810.0,41240.0,57680.0,65890.0,2024
99,U.S.,1,43-3061,Procurement Clerks,59900.0,50430.0,24.25,48510.0,23.32,36810.0,41240.0,57680.0,65890.0,2024
99,U.S.,1,43-3070,Tellers,339340.0,40940.0,19.68,39340.0,18.91,31270.0,36420.0,45550.0,48270.0,2024
99,U.S.,1,43-3071,Tellers,339340.0,40940.0,19.68,39340.0,18.91,31270.0,36420.0,45550.0,48270.0,2024
99,U.S.,1,43-3090,Miscellaneous Financial Clerks,37030.0,55330.0,26.6,52150.0,25.07,38770.0,46350.0,61190.0,75860.0,2024
99,U.S.,1,43-3099,"Financial Clerks, All Other",37030.0,55330.0,26.6,52150.0,25.07,38770.0,46350.0,61190.0,75860.0,2024
99,U.S.,1,43-4000,Information and Record Clerks,5311310.0,44580.0,21.44,41600.0,20.0,29990.0,35450.0,49850.0,62190.0,2024
99,U.S.,1,43-4010,Brokerage Clerks,40090.0,67680.0,32.54,62940.0,30.26,47730.0,53880.0,77400.0,91650.0,2024
99,U.S.,1,43-4011,Brokerage Clerks,40090.0,67680.0,32.54,62940.0,30.26,47730.0,53880.0,77400.0,91650.0,2024
99,U.S.,1,43-4020,Correspondence Clerks,6260.0,46610.0,22.41,46740.0,22.47,33530.0,38510.0,52480.0,62200.0,2024
99,U.S.,1,43-4021,Correspondence Clerks,6260.0,46610.0,22.41,46740.0,22.47,33530.0,38510.0,52480.0,62200.0,2024
99,U.S.,1,43-4030,"Court, Municipal, and License Clerks",170010.0,51200.0,24.61,47700.0,22.93,34860.0,39730.0,59590.0,72370.0,2024
99,U.S.,1,43-4031,"Court, Municipal, and License Clerks",170010.0,51200.0,24.61,47700.0,22.93,34860.0,39730.0,59590.0,72370.0,2024
99,U.S.,1,43-4040,"Credit Authorizers, Checkers, and Clerks",11960.0,51270.0,24.65,49130.0,23.62,34590.0,40850.0,59530.0,71730.0,2024
99,U.S.,1,43-4041,"Credit Authorizers, Checkers, and Clerks",11960.0,51270.0,24.65,49130.0,23.62,34590.0,40850.0,59530.0,71730.0,2024
99,U.S.,1,43-4050,Customer Service Representatives,2725930.0,45380.0,21.82,42830.0,20.59,30690.0,35970.0,50140.0,62730.0,2024
99,U.S.,1,43-4051,Customer Service Representatives,2725930.0,45380.0,21.82,42830.0,20.59,30690.0,35970.0,50140.0,62730.0,2024
99,U.S.,1,43-4060,"Eligibility Interviewers, Government Programs",156260.0,53970.0,25.95,51500.0,24.76,37690.0,43850.0,61680.0,72280.0,2024
99,U.S.,1,43-4061,"Eligibility Interviewers, Government Programs",156260.0,53970.0,25.95,51500.0,24.76,37690.0,43850.0,61680.0,72280.0,2024
99,U.S.,1,43-4070,File Clerks,78980.0,43700.0,21.01,41270.0,19.84,29620.0,35120.0,50020.0,61080.0,2024
99,U.S.,1,43-4071,File Clerks,78980.0,43700.0,21.01,41270.0,19.84,29620.0,35120.0,50020.0,61080.0,2024
99,U.S.,1,43-4080,"Hotel, Motel, and Resort Desk Clerks",261430.0,34740.0,16.7,34270.0,16.48,26600.0,29210.0,37430.0,44720.0,2024
99,U.S.,1,43-4081,"Hotel, Motel, and Resort Desk Clerks",261430.0,34740.0,16.7,34270.0,16.48,26600.0,29210.0,37430.0,44720.0,2024
99,U.S.,1,43-4110,"Interviewers, Except Eligibility and Loan",157310.0,45400.0,21.83,43830.0,21.07,31980.0,37380.0,50440.0,60960.0,2024
99,U.S.,1,43-4111,"Interviewers, Except Eligibility and Loan",157310.0,45400.0,21.83,43830.0,21.07,31980.0,37380.0,50440.0,60960.0,2024
99,U.S.,1,43-4120,"Library Assistants, Clerical",80070.0,37910.0,18.22,36010.0,17.31,25090.0,30190.0,44200.0,52790.0,2024
99,U.S.,1,43-4121,"Library Assistants, Clerical",80070.0,37910.0,18.22,36010.0,17.31,25090.0,30190.0,44200.0,52790.0,2024
99,U.S.,1,43-4130,Loan Interviewers and Clerks,173100.0,51050.0,24.54,48950.0,23.53,36360.0,42720.0,59520.0,65910.0,2024
99,U.S.,1,43-4131,Loan Interviewers and Clerks,173100.0,51050.0,24.54,48950.0,23.53,36360.0,42720.0,59520.0,65910.0,2024
99,U.S.,1,43-4140,New Accounts Clerks,38030.0,47610.0,22.89,46610.0,22.41,36980.0,40050.0,51510.0,60110.0,2024
99,U.S.,1,43-4141,New Accounts Clerks,38030.0,47610.0,22.89,46610.0,22.41,36980.0,40050.0,51510.0,60110.0,2024
99,U.S.,1,43-4150,Order Clerks,83420.0,46270.0,22.24,44660.0,21.47,33530.0,38110.0,51890.0,61680.0,2024
99,U.S.,1,43-4151,Order Clerks,83420.0,46270.0,22.24,44660.0,21.47,33530.0,38110.0,51890.0,61680.0,2024
99,U.S.,1,43-4160,"Human Resources Assistants, Except Payroll and Timekeeping",92580.0,50950.0,24.5,49440.0,23.77,36090.0,42360.0,58560.0,67140.0,2024
99,U.S.,1,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",92580.0,50950.0,24.5,49440.0,23.77,36090.0,42360.0,58560.0,67140.0,2024
99,U.S.,1,43-4170,Receptionists and Information Clerks,964530.0,38480.0,18.5,37230.0,17.9,28280.0,32660.0,44070.0,48870.0,2024
99,U.S.,1,43-4171,Receptionists and Information Clerks,964530.0,38480.0,18.5,37230.0,17.9,28280.0,32660.0,44070.0,48870.0,2024
99,U.S.,1,43-4180,Reservation and Transportation Ticket Agents and Travel Clerks,127440.0,47720.0,22.94,41460.0,19.94,34550.0,37200.0,54930.0,75050.0,2024
99,U.S.,1,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,127440.0,47720.0,22.94,41460.0,19.94,34550.0,37200.0,54930.0,75050.0,2024
99,U.S.,1,43-4190,Miscellaneous Information and Record Clerks,143910.0,50200.0,24.14,48360.0,23.25,34170.0,39610.0,58680.0,68850.0,2024
99,U.S.,1,43-4199,"Information and Record Clerks, All Other",143910.0,50200.0,24.14,48360.0,23.25,34170.0,39610.0,58680.0,68850.0,2024
99,U.S.,1,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",2319860.0,52440.0,25.21,48090.0,23.12,35350.0,40210.0,61520.0,75300.0,2024
99,U.S.,1,43-5010,Cargo and Freight Agents,97800.0,55420.0,26.64,49900.0,23.99,37240.0,43490.0,62230.0,76350.0,2024
99,U.S.,1,43-5011,Cargo and Freight Agents,97800.0,55420.0,26.64,49900.0,23.99,37240.0,43490.0,62230.0,76350.0,2024
99,U.S.,1,43-5020,Couriers and Messengers,71920.0,40060.0,19.26,38340.0,18.43,29880.0,35130.0,44630.0,50590.0,2024
99,U.S.,1,43-5021,Couriers and Messengers,71920.0,40060.0,19.26,38340.0,18.43,29880.0,35130.0,44630.0,50590.0,2024
99,U.S.,1,43-5030,Dispatchers,312140.0,53680.0,25.81,49500.0,23.8,34890.0,40680.0,62120.0,77130.0,2024
99,U.S.,1,43-5031,Public Safety Telecommunicators,101140.0,54800.0,26.35,50730.0,24.39,35640.0,42140.0,62840.0,78110.0,2024
99,U.S.,1,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",211000.0,53150.0,25.55,48880.0,23.5,34600.0,40240.0,61520.0,76130.0,2024
99,U.S.,1,43-5040,"Meter Readers, Utilities",19620.0,55810.0,26.83,49180.0,23.64,33980.0,39620.0,68030.0,86480.0,2024
99,U.S.,1,43-5041,"Meter Readers, Utilities",19620.0,55810.0,26.83,49180.0,23.64,33980.0,39620.0,68030.0,86480.0,2024
99,U.S.,1,43-5050,Postal Service Workers,526030.0,59720.0,28.71,57870.0,27.82,42390.0,46030.0,74050.0,75300.0,2024
99,U.S.,1,43-5051,Postal Service Clerks,78060.0,61070.0,29.36,61630.0,29.63,42600.0,55410.0,74050.0,74050.0,2024
99,U.S.,1,43-5052,Postal Service Mail Carriers,336040.0,59880.0,28.79,57490.0,27.64,42390.0,46030.0,75300.0,76880.0,2024
99,U.S.,1,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",111930.0,58310.0,28.04,56530.0,27.18,42600.0,47380.0,72970.0,74050.0,2024
99,U.S.,1,43-5060,"Production, Planning, and Expediting Clerks",385000.0,60420.0,29.05,57770.0,27.78,38570.0,46600.0,71480.0,84810.0,2024
99,U.S.,1,43-5061,"Production, Planning, and Expediting Clerks",385000.0,60420.0,29.05,57770.0,27.78,38570.0,46600.0,71480.0,84810.0,2024
99,U.S.,1,43-5070,"Shipping, Receiving, and Inventory Clerks",857630.0,44890.0,21.58,43190.0,20.77,32900.0,37040.0,49390.0,60300.0,2024
99,U.S.,1,43-5071,"Shipping, Receiving, and Inventory Clerks",857630.0,44890.0,21.58,43190.0,20.77,32900.0,37040.0,49390.0,60300.0,2024
99,U.S.,1,43-5110,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",49720.0,46660.0,22.43,45650.0,21.95,34580.0,38650.0,53060.0,60120.0,2024
99,U.S.,1,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",49720.0,46660.0,22.43,45650.0,21.95,34580.0,38650.0,53060.0,60120.0,2024
99,U.S.,1,43-6000,Secretaries and Administrative Assistants,3195900.0,52070.0,25.03,47460.0,22.82,33840.0,38790.0,59990.0,76550.0,2024
99,U.S.,1,43-6010,Secretaries and Administrative Assistants,3195900.0,52070.0,25.03,47460.0,22.82,33840.0,38790.0,59990.0,76550.0,2024
99,U.S.,1,43-6011,Executive Secretaries and Executive Administrative Assistants,472770.0,77060.0,37.05,74260.0,35.7,48300.0,60000.0,90440.0,107710.0,2024
99,U.S.,1,43-6012,Legal Secretaries and Administrative Assistants,154540.0,60320.0,29.0,54140.0,26.03,35530.0,42720.0,72090.0,87660.0,2024
99,U.S.,1,43-6013,Medical Secretaries and Administrative Assistants,830760.0,45580.0,21.91,44640.0,21.46,35050.0,37880.0,49720.0,60050.0,2024
99,U.S.,1,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",1737820.0,47640.0,22.9,46290.0,22.26,31600.0,37770.0,55650.0,64150.0,2024
99,U.S.,1,43-9000,Other Office and Administrative Support Workers,3209350.0,45950.0,22.09,44030.0,21.17,29710.0,35750.0,53090.0,64270.0,2024
99,U.S.,1,43-9020,Data Entry and Information Processing Workers,171310.0,43680.0,21.0,41480.0,19.94,31200.0,35760.0,49300.0,59220.0,2024
99,U.S.,1,43-9021,Data Entry Keyers,135280.0,42070.0,20.22,39850.0,19.16,30100.0,34900.0,47260.0,56930.0,2024
99,U.S.,1,43-9022,Word Processors and Typists,36030.0,49730.0,23.91,47850.0,23.01,35300.0,39740.0,56000.0,64370.0,2024
99,U.S.,1,43-9030,Desktop Publishers,4000.0,60250.0,28.97,53620.0,25.78,34650.0,42680.0,71990.0,92880.0,2024
99,U.S.,1,43-9031,Desktop Publishers,4000.0,60250.0,28.97,53620.0,25.78,34650.0,42680.0,71990.0,92880.0,2024
99,U.S.,1,43-9040,Insurance Claims and Policy Processing Clerks,229070.0,51980.0,24.99,48450.0,23.29,36900.0,41600.0,59500.0,73100.0,2024
99,U.S.,1,43-9041,Insurance Claims and Policy Processing Clerks,229070.0,51980.0,24.99,48450.0,23.29,36900.0,41600.0,59500.0,73100.0,2024
99,U.S.,1,43-9050,"Mail Clerks and Mail Machine Operators, Except Postal Service",62730.0,40200.0,19.33,38150.0,18.34,29460.0,34440.0,44940.0,52150.0,2024
99,U.S.,1,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",62730.0,40200.0,19.33,38150.0,18.34,29460.0,34440.0,44940.0,52150.0,2024
99,U.S.,1,43-9060,"Office Clerks, General",2510550.0,45470.0,21.86,43630.0,20.97,29120.0,35350.0,52560.0,63840.0,2024
99,U.S.,1,43-9061,"Office Clerks, General",2510550.0,45470.0,21.86,43630.0,20.97,29120.0,35350.0,52560.0,63840.0,2024
99,U.S.,1,43-9070,"Office Machine Operators, Except Computer",24740.0,41620.0,20.01,39020.0,18.76,29850.0,34420.0,46680.0,56340.0,2024
99,U.S.,1,43-9071,"Office Machine Operators, Except Computer",24740.0,41620.0,20.01,39020.0,18.76,29850.0,34420.0,46680.0,56340.0,2024
99,U.S.,1,43-9080,Proofreaders and Copy Markers,5160.0,52730.0,25.35,49210.0,23.66,33530.0,38590.0,62380.0,78040.0,2024
99,U.S.,1,43-9081,Proofreaders and Copy Markers,5160.0,52730.0,25.35,49210.0,23.66,33530.0,38590.0,62380.0,78040.0,2024
99,U.S.,1,43-9110,Statistical Assistants,5900.0,55470.0,26.67,51440.0,24.73,38050.0,45970.0,63620.0,79410.0,2024
99,U.S.,1,43-9111,Statistical Assistants,5900.0,55470.0,26.67,51440.0,24.73,38050.0,45970.0,63620.0,79410.0,2024
99,U.S.,1,43-9190,Miscellaneous Office and Administrative Support Workers,195890.0,48700.0,23.42,46040.0,22.14,30480.0,35390.0,57500.0,71840.0,2024
99,U.S.,1,43-9199,"Office and Administrative Support Workers, All Other",195890.0,48700.0,23.42,46040.0,22.14,30480.0,35390.0,57500.0,71840.0,2024
99,U.S.,1,45-0000,"Farming, Fishing, and Forestry Occupations",442050.0,41730.0,20.06,36750.0,17.67,31470.0,34590.0,45450.0,58950.0,2024
99,U.S.,1,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",29530.0,63360.0,30.46,59330.0,28.53,39610.0,47660.0,76640.0,90840.0,2024
99,U.S.,1,45-1010,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",29530.0,63360.0,30.46,59330.0,28.53,39610.0,47660.0,76640.0,90840.0,2024
99,U.S.,1,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",29530.0,63360.0,30.46,59330.0,28.53,39610.0,47660.0,76640.0,90840.0,2024
99,U.S.,1,45-2000,Agricultural Workers,373730.0,39060.0,18.78,36020.0,17.32,30880.0,34260.0,41660.0,49850.0,2024
99,U.S.,1,45-2010,Agricultural Inspectors,12090.0,55650.0,26.75,50990.0,24.51,37440.0,42740.0,64960.0,80240.0,2024
99,U.S.,1,45-2011,Agricultural Inspectors,12090.0,55650.0,26.75,50990.0,24.51,37440.0,42740.0,64960.0,80240.0,2024
99,U.S.,1,45-2020,Animal Breeders,1730.0,56150.0,27.0,52000.0,25.0,37130.0,43310.0,59630.0,89970.0,2024
99,U.S.,1,45-2021,Animal Breeders,1730.0,56150.0,27.0,52000.0,25.0,37130.0,43310.0,59630.0,89970.0,2024
